"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","type","taxon_id","taxonRank","taxaSubGroup","kingdom","phylum","class","order","family","genus","scientificName","is_terrestrial","is_freshwater","is_brackish","is_marine","simple_scientificName"
"655f36e5ffe5520017127237","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","07",25.138732,121.482213,,4,"land","t0079728","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Cryptotympana","Cryptotympana takasagona","true",,,,"Cryptotympana takasagona"
"655f3574ffe552001711e10e","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","09",24.179622,121.50878,,30,"land","t0083335","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Parapolybia","Parapolybia nodosa","true",,,,"Parapolybia nodosa"
"655f5258ffe552001719850b","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","04",24.259342,120.813441,,204,"land","t0082006","species","Other insects","Animalia","Arthropoda","Insecta","Mantodea","Hymenopodidae","Odontomantis","Odontomantis planiceps","true",,,,"Odontomantis planiceps"
"64525361d9db0801d6bb55f6","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2022","04",23.45028116,121.3970024,,0,"land","t0005610","family","Other insects","Animalia","Arthropoda","Insecta","Diptera","","","Chironomidae",,,,,
"6452535fd9db0801d6bb48fc","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2022","09",23.54891,121.3929,,10,"land","t0080440","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Monomorium","Monomorium chinense","true",,,,"Monomorium chinense"
"655f4893ffe5520017170d63","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","01",24.366407,120.808082,,65,"land","t0048625","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Vespula","Vespula arisana","true",,,,"Vespula arisana"
"655f57c1ffe55200171aad6d","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","03",24.865596,121.83316,,7,"land","t0066356","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura senegalensis","true","true",,,"Ischnura senegalensis"
"655f57c7ffe55200171ac4b1","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","04",24.621521,121.803643,,30,"land","t0028376","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Trithemis","Trithemis aurora","true","true",,,"Trithemis aurora"
"66082e5df0716400545ea636","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","10",24.117179,120.679606,,2,"land","t0066356","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura senegalensis","true","true",,,"Ischnura senegalensis"
"655f5b75ffe55200171b9eb5","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","06",23.732339,120.390789,,3,"land","t0061688","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes trivialis","true","true",,,"Diplacodes trivialis"
"64521c90d9db0801d6b529fc","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2019","08",24.0038328738326,121.081434177833,0.01,30,"land","t0081597","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Neurothemis","Neurothemis taiwanensis","true","true",,,"Neurothemis taiwanensis"
"6452535dd9db0801d6bb3e40","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2022","04",23.44694,121.39385,,10,"land","t0016554","genus","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","","Solenopsis",,,,,
"655f3a12ffe55200171346d8","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","05",25.179883,121.689912,,8,"land","t0081144","species","Other insects","Animalia","Arthropoda","Insecta","Neuroptera","Corydalidae","Neochauliodes","Neochauliodes formosanus","true","true",,,"Neochauliodes formosanus"
"655f4bbeffe552001717edd7","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","10",22.749544,121.140379,,4,"land","t0098197","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum sabina",,,,,"Orthetrum sabina"
"655f2ae8ffe55200170ebe1d","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","12",24.148371,120.728499,,4,"land","t0028377","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Trithemis","Trithemis festiva","true","true",,,"Trithemis festiva"
"6452535cd9db0801d6bb39a1","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2021","11",23.44694,121.39385,,10,"land","t0083982","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","Pheidole parva","true",,,,"Pheidole parva"
"655f562cffe55200171a3378","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","08",23.081539,120.063293,,4,"land","t0068252","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Macrodiplax","Macrodiplax cora","true","true",,,"Macrodiplax cora"
"655f52d1ffe552001719b7c6","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","08",24.77207,120.925987,,64,"land","t0046586","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Pompilidae","Tachypompilus","Tachypompilus analis","true",,,,"Tachypompilus analis"
"645250d6d9db0801d6ba31cc","台灣生物多樣性網絡 TBN","特有生物研究保育中心生態教育園區生物多樣性觀測紀錄","Occurrence","2017","10",23.826889,120.801095,,241,"land","t0036934","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Pseudagrion","Pseudagrion microcephalum","true","true",,,"Pseudagrion microcephalum"
"655f5c9affe55200171bdf6e","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","07",23.595539,120.596748,,26,"land","t0039273","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Tropiduchidae","Sogana","Sogana hopponis","true",,,,"Sogana hopponis"
"653ab2409a3184000d62fb15","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2023","03",23.45092,121.39603,,10,"land","t0083982","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","Pheidole parva","true",,,,"Pheidole parva"
"655f5a35ffe55200171b5451","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","12",21.917037,120.854653,,4,"land","t0065582","species","Other insects","Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Hierodula","Hierodula patellifera","true",,,,"Hierodula patellifera"
"6481719c80233a002145b1b1","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","04",25.17946,121.58221,1e-05,,"land","t0001831","order","Other insects","Animalia","Arthropoda","Insecta","","","","Diptera",,,,,
"655f534dffe552001719d5aa","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","10",23.731712,120.792384,,746,"land","t0097599","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ceriagrion","Ceriagrion fallax",,,,,"Ceriagrion fallax"
"645250d5d9db0801d6ba2d67","台灣生物多樣性網絡 TBN","特有生物研究保育中心生態教育園區生物多樣性觀測紀錄","Occurrence","2018","09",23.827727,120.802142,,10,"land","t0084251","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Flatidae","Phylliana","Phylliana alba","true",,,,"Phylliana alba"
"6607c92af071640054513caa","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","07",25.142836,121.578438,,8,"land","t0096895","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Epidaus","Epidaus sexspinus","true",,,,"Epidaus sexspinus"
"6452536cd9db0801d6bb90a6","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2022","04",23.44728844,121.3932666,,0,"land","t0005610","family","Other insects","Animalia","Arthropoda","Insecta","Diptera","","","Chironomidae",,,,,
"655f41a2ffe552001715261e","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","05",23.726545,120.626402,,30,"land","t0072093","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","Aquarius","Aquarius paludum",,"true",,,"Aquarius paludum"
"6481719e80233a002145b8fe","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","09",25.032,121.455,1e-05,,"land","t0084188","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","Phorodon","Phorodon humulifoliae","true",,,,"Phorodon humulifoliae"
"6452535cd9db0801d6bb3ba7","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2021","11",23.45845,121.38206,,10,"land","t0083976","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","Pheidole fervens","true",,,,"Pheidole fervens"
"655f5c2affe55200171bd58d","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","08",23.918224,120.88505,,500,"land","t0027794","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Calopterygidae","Matrona","Matrona cyanoptera","true","true",,,"Matrona cyanoptera"
"655f330affe5520017113264","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","06",23.917167,121.5578,,3,"land","t0061688","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes trivialis","true","true",,,"Diplacodes trivialis"
"655f5162ffe5520017194cf0","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","12",22.947255,120.251178,,6002,"land","t0086099","subspecies","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Phimenes","Phimenes flavopictus formosanus","true",,,,"Phimenes flavopictus"
"655f5ca2ffe55200171bfbe8","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","07",24.27454,120.948124,,32,"land","t0098196","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum pruinosum",,,,,"Orthetrum pruinosum"
"655f459bffe5520017161589","GBIF","iNaturalist Research-grade Observations","HumanObservation","2014","09",22.591182,120.596536,,15,"land","t0037991","species","Other insects","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Ropalidia","Ropalidia fasciata","true",,,,"Ropalidia fasciata"
"6481719c80233a002145b157","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2003","03",22.97481,121.17123,1e-05,,"land","t0062815","species","Other insects","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","Epeorus erratus","true","true",,,"Epeorus erratus"
"655f2b75ffe55200170ee87e","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","12",23.695317,120.526612,,12,"land","t0067179","species","Other insects","Animalia","Arthropoda","Insecta","Hemiptera","Rhopalidae","Leptocoris","Leptocoris augur","true",,,,"Leptocoris augur"
"655f4819ffe552001716d5cb","GBIF","iNaturalist Research-grade Observations","HumanObservation","2017","06",24.325755,120.611748,,22,"land","t0082593","species","Other insects","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Oxya","Oxya chinensis","true",,,,"Oxya chinensis"
"64525367d9db0801d6bb7638","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2022","03",23.44956963,121.4006478,,0,"land","t0005610","family","Other insects","Animalia","Arthropoda","Insecta","Diptera","","","Chironomidae",,,,,
"64525364d9db0801d6bb645c","台灣生物多樣性網絡 TBN","花蓮農地野生物分布資料集（花蓮場計畫）","HumanObservation","2022","03",23.45006979,121.4003718,,0,"land","t0005610","family","Other insects","Animalia","Arthropoda","Insecta","Diptera","","","Chironomidae",,,,,
"655f3290ffe5520017110e88","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","05",24.749759,121.622327,,423,"land","t0029245","species","Other insects","Animalia","Arthropoda","Insecta","Odonata","Gomphidae","Fukienogomphus","Fukienogomphus prometheus","true","true",,,"Fukienogomphus prometheus"
